CustomerID,LastPurchaseDate,RecencyDays,Churn
15337,30-12-2020,0,0
15338,30-12-2020,0,0
15339,06-12-2020,24,0
15340,24-11-2020,36,0
15341,19-12-2020,11,0
15342,23-12-2020,7,0
15343,30-12-2020,0,0
15344,24-12-2020,6,0
15345,20-12-2020,10,0
15346,19-12-2020,11,0
15347,28-11-2020,32,0
15348,29-12-2020,1,0
15349,09-12-2020,21,0
15350,08-12-2020,22,0
15351,06-12-2020,24,0
15352,17-12-2020,13,0
15353,27-12-2020,3,0
15354,08-12-2020,22,0
15355,27-12-2020,3,0
15356,29-11-2020,31,0
15357,21-12-2020,9,0
15358,21-11-2020,39,0
15359,07-12-2020,23,0
15360,15-11-2020,45,0
15361,29-11-2020,31,0
15362,12-12-2020,18,0
15363,21-12-2020,9,0
15364,04-12-2020,26,0
15365,30-12-2020,0,0
15366,20-12-2020,10,0
15367,05-12-2020,25,0
15368,06-12-2020,24,0
15369,17-12-2020,13,0
15370,05-12-2020,25,0
15371,22-12-2020,8,0
15372,30-12-2020,0,0
15373,31-10-2020,60,0
15374,09-12-2020,21,0
15375,21-12-2020,9,0
15376,21-12-2020,9,0
15377,30-12-2020,0,0
15378,19-12-2020,11,0
15379,25-12-2020,5,0
15380,27-12-2020,3,0
15381,18-12-2020,12,0
15382,17-12-2020,13,0
15383,07-12-2020,23,0
15384,28-12-2020,2,0
15385,22-10-2020,69,0
15386,29-11-2020,31,0
15387,25-11-2020,35,0
15388,21-12-2020,9,0
15389,19-11-2020,41,0
15390,28-12-2020,2,0
15391,17-12-2020,13,0
15392,11-12-2020,19,0
15393,25-12-2020,5,0
15394,11-12-2020,19,0
15395,22-11-2020,38,0
15396,18-11-2020,42,0
15397,17-12-2020,13,0
15398,19-11-2020,41,0
15399,02-12-2020,28,0
15400,23-11-2020,37,0
15401,22-12-2020,8,0
15402,29-12-2020,1,0
15403,31-08-2020,121,1
15404,16-12-2020,14,0
15405,22-12-2020,8,0
15406,28-11-2020,32,0
15407,18-12-2020,12,0
15408,16-11-2020,44,0
15409,28-12-2020,2,0
15410,13-12-2020,17,0
15411,16-12-2020,14,0
15412,27-12-2020,3,0
15413,26-12-2020,4,0
15414,13-12-2020,17,0
15415,03-12-2020,27,0
15416,18-11-2020,42,0
15417,29-12-2020,1,0
15418,28-11-2020,32,0
15419,02-11-2020,58,0
15420,17-12-2020,13,0
15421,22-12-2020,8,0
15422,29-12-2020,1,0
15423,26-12-2020,4,0
15424,18-11-2020,42,0
15425,22-11-2020,38,0
15426,22-12-2020,8,0
15427,22-11-2020,38,0
15428,02-12-2020,28,0
15429,24-11-2020,36,0
15430,12-12-2020,18,0
15431,22-11-2020,38,0
15432,06-11-2020,54,0
15433,20-12-2020,10,0
15434,17-12-2020,13,0
15435,23-12-2020,7,0
15436,20-12-2020,10,0
15437,08-09-2020,113,1
15438,03-12-2020,27,0
15439,03-11-2020,57,0
15440,27-12-2020,3,0
15441,18-12-2020,12,0
15442,08-10-2020,83,0
15443,31-08-2020,121,1
15444,25-11-2020,35,0
15445,12-12-2020,18,0
15446,28-12-2020,2,0
15447,29-12-2020,1,0
15448,19-11-2020,41,0
15449,26-09-2020,95,1
15450,28-11-2020,32,0
15451,20-12-2020,10,0
15452,11-12-2020,19,0
15453,16-12-2020,14,0
15454,06-11-2020,54,0
15455,06-12-2020,24,0
15456,09-12-2020,21,0
15457,30-12-2020,0,0
15458,23-12-2020,7,0
15459,25-11-2020,35,0
15460,15-12-2020,15,0
15461,25-10-2020,66,0
15462,11-12-2020,19,0
15463,15-12-2020,15,0
15464,02-12-2020,28,0
15465,23-11-2020,37,0
15466,10-12-2020,20,0
15467,25-12-2020,5,0
15468,15-11-2020,45,0
15469,08-12-2020,22,0
15470,27-12-2020,3,0
15471,12-12-2020,18,0
15472,22-07-2020,161,1
15473,28-12-2020,2,0
15474,08-12-2020,22,0
15475,04-12-2020,26,0
15476,09-12-2020,21,0
15477,23-12-2020,7,0
15478,29-11-2020,31,0
15479,18-12-2020,12,0
15480,21-12-2020,9,0
15481,23-12-2020,7,0
15482,19-10-2020,72,0
15483,26-12-2020,4,0
15484,30-12-2020,0,0
15485,29-12-2020,1,0
15486,04-12-2020,26,0
15487,30-12-2020,0,0
15488,09-12-2020,21,0
15489,29-10-2020,62,0
15490,22-10-2020,69,0
15491,30-11-2020,30,0
15492,20-12-2020,10,0
15493,17-11-2020,43,0
15494,24-12-2020,6,0
15495,21-12-2020,9,0
15496,12-12-2020,18,0
15497,08-12-2020,22,0
15498,03-11-2020,57,0
15499,24-12-2020,6,0
15500,24-12-2020,6,0
15501,24-08-2020,128,1
15502,23-12-2020,7,0
15503,13-12-2020,17,0
15504,24-12-2020,6,0
15505,26-12-2020,4,0
15506,15-12-2020,15,0
15507,29-12-2020,1,0
15508,28-12-2020,2,0
15509,08-12-2020,22,0
15510,29-12-2020,1,0
15511,29-12-2020,1,0
15512,25-11-2020,35,0
15513,01-12-2020,29,0
15514,03-11-2020,57,0
15515,16-12-2020,14,0
15516,24-11-2020,36,0
15517,01-12-2020,29,0
15518,02-11-2020,58,0
15519,01-12-2020,29,0
15520,23-11-2020,37,0
15521,06-12-2020,24,0
15522,13-12-2020,17,0
15523,27-12-2020,3,0
15524,23-11-2020,37,0
15525,09-12-2020,21,0
15526,07-12-2020,23,0
15527,18-12-2020,12,0
15528,02-12-2020,28,0
15529,17-12-2020,13,0
15530,10-12-2020,20,0
15531,25-12-2020,5,0
15532,19-12-2020,11,0
15533,31-10-2020,60,0
15534,16-11-2020,44,0
15535,27-11-2020,33,0
15536,24-12-2020,6,0
15537,23-12-2020,7,0
15538,12-12-2020,18,0
15539,16-12-2020,14,0
15540,14-11-2020,46,0
15541,04-12-2020,26,0
15542,24-12-2020,6,0
15543,20-12-2020,10,0
15544,29-12-2020,1,0
15545,16-11-2020,44,0
15546,28-12-2020,2,0
15547,21-12-2020,9,0
15548,11-11-2020,49,0
15549,27-11-2020,33,0
15550,15-12-2020,15,0
15551,18-11-2020,42,0
15552,12-12-2020,18,0
15553,08-09-2020,113,1
15554,14-12-2020,16,0
15555,25-10-2020,66,0
15556,26-12-2020,4,0
15557,16-12-2020,14,0
15558,01-12-2020,29,0
15559,29-12-2020,1,0
15560,12-12-2020,18,0
15561,02-11-2020,58,0
15562,24-12-2020,6,0
15563,03-12-2020,27,0
15564,28-12-2020,2,0
15565,20-11-2020,40,0
15566,07-12-2020,23,0
15567,13-11-2020,47,0
15568,04-11-2020,56,0
15569,05-12-2020,25,0
15570,18-10-2020,73,0
15571,27-10-2020,64,0
15572,10-12-2020,20,0
15573,28-11-2020,32,0
15574,10-12-2020,20,0
15575,06-12-2020,24,0
15576,21-12-2020,9,0
15577,28-12-2020,2,0
15578,27-11-2020,33,0
15579,05-12-2020,25,0
15580,11-12-2020,19,0
15581,13-12-2020,17,0
15582,08-11-2020,52,0
15583,29-12-2020,1,0
15584,23-11-2020,37,0
15585,11-12-2020,19,0
15586,02-12-2020,28,0
15587,26-12-2020,4,0
15588,25-12-2020,5,0
15589,21-12-2020,9,0
15590,20-12-2020,10,0
15591,27-11-2020,33,0
15592,25-12-2020,5,0
15593,13-09-2020,108,1
15594,24-12-2020,6,0
15595,28-12-2020,2,0
15596,14-11-2020,46,0
15597,08-12-2020,22,0
15598,11-11-2020,49,0
15599,23-11-2020,37,0
15600,07-11-2020,53,0
15601,20-11-2020,40,0
15602,21-12-2020,9,0
15603,26-12-2020,4,0
15604,01-12-2020,29,0
15605,14-12-2020,16,0
15606,22-12-2020,8,0
15607,25-12-2020,5,0
15608,22-12-2020,8,0
15609,30-11-2020,30,0
15610,07-09-2020,114,1
15611,27-11-2020,33,0
15612,13-12-2020,17,0
15613,11-12-2020,19,0
15614,22-12-2020,8,0
15615,27-12-2020,3,0
15616,29-11-2020,31,0
15617,09-12-2020,21,0
15618,11-12-2020,19,0
15619,13-12-2020,17,0
15620,30-12-2020,0,0
15621,12-11-2020,48,0
15622,25-11-2020,35,0
15623,25-11-2020,35,0
15624,10-12-2020,20,0
15625,12-10-2020,79,0
15626,27-11-2020,33,0
15627,30-10-2020,61,0
15628,21-12-2020,9,0
15629,29-12-2020,1,0
15630,03-12-2020,27,0
15631,10-12-2020,20,0
15632,08-12-2020,22,0
15633,29-12-2020,1,0
15634,12-12-2020,18,0
15635,26-12-2020,4,0
15636,24-12-2020,6,0
15637,28-12-2020,2,0
15638,30-12-2020,0,0
15639,16-12-2020,14,0
15640,14-11-2020,46,0
15641,17-11-2020,43,0
15642,14-12-2020,16,0
15643,05-12-2020,25,0
15644,14-11-2020,46,0
15645,07-12-2020,23,0
15646,19-12-2020,11,0
15647,21-12-2020,9,0
15648,21-12-2020,9,0
15649,11-12-2020,19,0
15650,20-11-2020,40,0
15651,08-12-2020,22,0
15652,21-12-2020,9,0
15653,25-12-2020,5,0
15654,13-12-2020,17,0
15655,17-12-2020,13,0
15656,18-12-2020,12,0
15657,14-12-2020,16,0
15658,16-12-2020,14,0
15659,30-12-2020,0,0
15660,05-12-2020,25,0
15661,22-12-2020,8,0
15662,01-12-2020,29,0
15663,11-12-2020,19,0
15664,25-11-2020,35,0
15665,19-12-2020,11,0
15666,13-12-2020,17,0
15667,20-12-2020,10,0
15668,24-12-2020,6,0
15669,28-12-2020,2,0
15670,08-12-2020,22,0
15671,18-12-2020,12,0
15672,27-12-2020,3,0
15673,23-12-2020,7,0
15674,26-12-2020,4,0
15675,10-12-2020,20,0
15676,23-12-2020,7,0
15677,27-12-2020,3,0
15678,19-12-2020,11,0
15679,01-12-2020,29,0
15680,17-10-2020,74,0
15681,17-10-2020,74,0
15682,15-12-2020,15,0
15683,18-12-2020,12,0
15684,18-12-2020,12,0
15685,15-12-2020,15,0
15686,27-11-2020,33,0
15687,27-10-2020,64,0
15688,21-12-2020,9,0
15689,14-12-2020,16,0
15690,26-12-2020,4,0
15691,13-12-2020,17,0
15692,25-12-2020,5,0
15693,19-12-2020,11,0
15694,26-12-2020,4,0
15695,23-12-2020,7,0
15696,29-12-2020,1,0
15697,14-12-2020,16,0
15698,22-12-2020,8,0
15699,24-12-2020,6,0
15700,13-12-2020,17,0
15701,09-12-2020,21,0
15702,26-12-2020,4,0
15703,15-12-2020,15,0
15704,18-11-2020,42,0
15705,21-11-2020,39,0
15706,13-11-2020,47,0
15707,08-12-2020,22,0
15708,30-12-2020,0,0
15709,04-12-2020,26,0
15710,19-12-2020,11,0
15711,21-12-2020,9,0
15712,25-11-2020,35,0
15713,26-12-2020,4,0
15714,13-11-2020,47,0
15715,30-12-2020,0,0
15716,14-11-2020,46,0
15717,02-12-2020,28,0
15718,24-12-2020,6,0
15719,22-12-2020,8,0
15720,22-12-2020,8,0
15721,18-11-2020,42,0
15722,21-11-2020,39,0
15723,26-12-2020,4,0
15724,15-12-2020,15,0
15725,27-11-2020,33,0
15726,06-12-2020,24,0
15727,08-12-2020,22,0
15728,05-12-2020,25,0
15729,26-12-2020,4,0
15730,16-12-2020,14,0
15731,10-12-2020,20,0
15732,04-11-2020,56,0
15733,04-11-2020,56,0
15734,23-11-2020,37,0
15735,08-12-2020,22,0
15736,20-12-2020,10,0
15737,20-12-2020,10,0
15738,31-10-2020,60,0
15739,07-12-2020,23,0
15740,27-12-2020,3,0
15741,25-12-2020,5,0
15742,13-12-2020,17,0
15743,26-11-2020,34,0
15744,23-12-2020,7,0
15745,17-12-2020,13,0
15746,18-12-2020,12,0
15747,29-12-2020,1,0
15748,27-12-2020,3,0
15749,07-12-2020,23,0
15750,12-12-2020,18,0
15751,16-10-2020,75,0
15752,04-12-2020,26,0
15753,20-12-2020,10,0
15754,27-12-2020,3,0
15755,15-12-2020,15,0
15756,30-11-2020,30,0
15757,20-12-2020,10,0
15758,29-12-2020,1,0
15759,12-11-2020,48,0
15760,23-12-2020,7,0
15761,02-12-2020,28,0
15762,18-12-2020,12,0
15763,30-12-2020,0,0
15764,30-12-2020,0,0
15765,16-12-2020,14,0
15766,26-12-2020,4,0
15767,08-10-2020,83,0
15768,30-12-2020,0,0
15769,11-12-2020,19,0
15770,11-12-2020,19,0
15771,24-11-2020,36,0
15772,15-12-2020,15,0
15773,18-12-2020,12,0
15774,09-12-2020,21,0
15775,27-08-2020,125,1
15776,06-12-2020,24,0
15777,10-11-2020,50,0
15778,03-11-2020,57,0
15779,26-11-2020,34,0
15780,30-11-2020,30,0
15781,17-12-2020,13,0
15782,01-12-2020,29,0
15783,26-12-2020,4,0
15784,24-12-2020,6,0
15785,12-10-2020,79,0
15786,28-12-2020,2,0
15787,21-11-2020,39,0
15788,17-12-2020,13,0
15789,21-12-2020,9,0
15790,10-12-2020,20,0
15791,04-12-2020,26,0
15792,29-12-2020,1,0
15793,14-11-2020,46,0
15794,11-12-2020,19,0
15795,27-12-2020,3,0
15796,24-12-2020,6,0
15797,03-11-2020,57,0
15798,16-11-2020,44,0
15799,07-12-2020,23,0
15800,19-09-2020,102,1
15801,27-12-2020,3,0
15802,07-12-2020,23,0
15803,19-12-2020,11,0
15804,18-12-2020,12,0
15805,14-12-2020,16,0
15806,26-12-2020,4,0
15807,20-12-2020,10,0
15808,30-12-2020,0,0
15809,03-12-2020,27,0
15810,19-12-2020,11,0
15811,15-11-2020,45,0
15812,28-10-2020,63,0
15813,28-12-2020,2,0
15814,30-11-2020,30,0
15815,12-12-2020,18,0
15816,24-12-2020,6,0
15817,29-09-2020,92,1
15818,26-12-2020,4,0
15819,11-12-2020,19,0
15820,01-11-2020,59,0
15821,14-12-2020,16,0
15822,27-10-2020,64,0
15823,10-12-2020,20,0
15824,08-11-2020,52,0
15825,20-11-2020,40,0
15826,27-12-2020,3,0
15827,03-12-2020,27,0
15828,04-12-2020,26,0
15829,25-11-2020,35,0
15830,05-12-2020,25,0
15831,24-12-2020,6,0
15832,22-12-2020,8,0
15833,30-12-2020,0,0
15834,23-12-2020,7,0
15835,10-12-2020,20,0
15836,16-11-2020,44,0
15837,07-12-2020,23,0
15838,29-12-2020,1,0
15839,10-12-2020,20,0
15840,12-12-2020,18,0
15841,24-12-2020,6,0
15842,28-12-2020,2,0
15843,07-12-2020,23,0
15844,18-12-2020,12,0
15845,27-11-2020,33,0
15846,16-12-2020,14,0
15847,22-12-2020,8,0
15848,25-10-2020,66,0
15849,20-10-2020,71,0
15850,21-12-2020,9,0
15851,10-11-2020,50,0
15852,02-12-2020,28,0
15853,18-11-2020,42,0
15854,10-12-2020,20,0
15855,30-12-2020,0,0
15856,15-12-2020,15,0
15857,06-12-2020,24,0
15858,14-12-2020,16,0
15859,21-12-2020,9,0
15860,16-12-2020,14,0
15861,18-11-2020,42,0
15862,20-11-2020,40,0
15863,09-12-2020,21,0
15864,29-12-2020,1,0
15865,07-11-2020,53,0
15866,12-12-2020,18,0
15867,23-10-2020,68,0
15868,03-12-2020,27,0
15869,23-11-2020,37,0
15870,29-12-2020,1,0
15871,18-08-2020,134,1
15872,19-11-2020,41,0
15873,16-12-2020,14,0
15874,19-12-2020,11,0
15875,28-12-2020,2,0
15876,07-12-2020,23,0
15877,12-12-2020,18,0
15878,17-12-2020,13,0
15879,15-12-2020,15,0
15880,11-12-2020,19,0
15881,19-12-2020,11,0
15882,27-12-2020,3,0
15883,03-11-2020,57,0
15884,10-11-2020,50,0
15885,25-11-2020,35,0
15886,20-12-2020,10,0
15887,05-12-2020,25,0
15888,18-12-2020,12,0
15889,27-12-2020,3,0
15890,07-12-2020,23,0
15891,07-11-2020,53,0
15892,27-12-2020,3,0
15893,20-12-2020,10,0
15894,05-12-2020,25,0
15895,29-12-2020,1,0
15896,01-12-2020,29,0
15897,21-12-2020,9,0
15898,16-12-2020,14,0
15899,04-12-2020,26,0
15900,22-12-2020,8,0
15901,21-12-2020,9,0
15902,30-12-2020,0,0
15903,05-12-2020,25,0
15904,19-11-2020,41,0
15905,24-11-2020,36,0
15906,24-11-2020,36,0
15907,28-12-2020,2,0
15908,28-11-2020,32,0
15909,08-12-2020,22,0
15910,26-12-2020,4,0
15911,27-12-2020,3,0
15912,17-12-2020,13,0
15913,27-12-2020,3,0
15914,30-12-2020,0,0
15915,07-11-2020,53,0
15916,03-12-2020,27,0
15917,17-11-2020,43,0
15918,29-12-2020,1,0
15919,29-12-2020,1,0
15920,29-12-2020,1,0
15921,25-12-2020,5,0
15922,08-12-2020,22,0
15923,21-12-2020,9,0
15924,29-12-2020,1,0
15925,29-12-2020,1,0
15926,22-12-2020,8,0
15927,15-11-2020,45,0
15928,05-12-2020,25,0
15929,30-12-2020,0,0
15930,02-12-2020,28,0
15931,15-12-2020,15,0
15932,22-12-2020,8,0
15933,02-12-2020,28,0
15934,16-12-2020,14,0
15935,09-12-2020,21,0
15936,29-12-2020,1,0
15937,30-10-2020,61,0
15938,26-12-2020,4,0
15939,25-12-2020,5,0
15940,24-12-2020,6,0
15941,09-12-2020,21,0
15942,19-12-2020,11,0
15943,05-12-2020,25,0
15944,16-12-2020,14,0
15945,26-12-2020,4,0
15946,05-12-2020,25,0
15947,27-12-2020,3,0
15948,30-12-2020,0,0
15949,08-12-2020,22,0
15950,27-12-2020,3,0
15951,26-12-2020,4,0
15952,30-12-2020,0,0
15953,27-11-2020,33,0
15954,20-12-2020,10,0
15955,26-12-2020,4,0
15956,14-11-2020,46,0
15957,28-10-2020,63,0
15958,19-11-2020,41,0
15959,12-12-2020,18,0
15960,19-12-2020,11,0
15961,20-12-2020,10,0
15962,25-12-2020,5,0
15963,23-12-2020,7,0
15964,01-12-2020,29,0
15965,22-12-2020,8,0
15966,28-12-2020,2,0
15967,21-12-2020,9,0
15968,19-12-2020,11,0
15969,22-09-2020,99,1
15970,19-12-2020,11,0
15971,26-12-2020,4,0
15972,28-12-2020,2,0
15973,14-12-2020,16,0
15974,06-12-2020,24,0
15975,21-11-2020,39,0
15976,16-12-2020,14,0
15977,30-10-2020,61,0
15978,05-12-2020,25,0
15979,30-11-2020,30,0
15980,25-11-2020,35,0
15981,09-12-2020,21,0
15982,29-12-2020,1,0
15983,24-12-2020,6,0
15984,08-12-2020,22,0
15985,21-11-2020,39,0
15986,28-12-2020,2,0
15987,29-12-2020,1,0
15988,16-12-2020,14,0
15989,27-11-2020,33,0
15990,26-12-2020,4,0
15991,27-12-2020,3,0
15992,02-11-2020,58,0
15993,23-12-2020,7,0
15994,01-12-2020,29,0
15995,24-12-2020,6,0
15996,20-12-2020,10,0
15997,29-09-2020,92,1
15998,13-12-2020,17,0
15999,30-12-2020,0,0
16000,20-11-2020,40,0
16001,03-12-2020,27,0
16002,26-11-2020,34,0
16003,17-12-2020,13,0
16004,11-12-2020,19,0
16005,29-12-2020,1,0
16006,04-11-2020,56,0
16007,21-11-2020,39,0
16008,05-11-2020,55,0
16009,27-12-2020,3,0
16010,23-12-2020,7,0
16011,30-12-2020,0,0
16012,27-12-2020,3,0
16013,15-12-2020,15,0
16014,03-12-2020,27,0
16015,28-12-2020,2,0
16016,02-12-2020,28,0
16017,18-12-2020,12,0
16018,26-12-2020,4,0
16019,28-10-2020,63,0
16020,15-11-2020,45,0
16021,23-12-2020,7,0
16022,16-12-2020,14,0
16023,14-12-2020,16,0
16024,03-12-2020,27,0
16025,13-12-2020,17,0
16026,26-12-2020,4,0
16027,07-11-2020,53,0
16028,29-12-2020,1,0
16029,09-12-2020,21,0
16030,29-10-2020,62,0
16031,24-12-2020,6,0
16032,27-12-2020,3,0
16033,24-11-2020,36,0
16034,23-12-2020,7,0
16035,29-12-2020,1,0
16036,04-12-2020,26,0
16037,25-12-2020,5,0
16038,28-12-2020,2,0
16039,30-12-2020,0,0
16040,28-12-2020,2,0
16041,13-12-2020,17,0
16042,27-12-2020,3,0
16043,04-12-2020,26,0
16044,17-12-2020,13,0
16045,13-11-2020,47,0
16046,31-10-2020,60,0
16047,15-12-2020,15,0
16048,24-12-2020,6,0
16049,15-12-2020,15,0
16050,11-11-2020,49,0
16051,17-12-2020,13,0
16052,25-12-2020,5,0
16053,30-12-2020,0,0
16054,23-12-2020,7,0
16055,20-12-2020,10,0
16056,10-11-2020,50,0
16057,08-11-2020,52,0
16058,11-12-2020,19,0
16059,14-12-2020,16,0
16060,08-12-2020,22,0
16061,21-12-2020,9,0
16062,08-11-2020,52,0
16063,23-12-2020,7,0
16064,07-10-2020,84,0
16065,17-12-2020,13,0
16066,11-12-2020,19,0
16067,18-11-2020,42,0
16068,29-11-2020,31,0
16069,05-12-2020,25,0
16070,20-12-2020,10,0
16071,23-12-2020,7,0
16072,30-11-2020,30,0
16073,26-12-2020,4,0
16074,17-11-2020,43,0
16075,07-12-2020,23,0
16076,27-12-2020,3,0
16077,30-12-2020,0,0
16078,22-10-2020,69,0
16079,26-12-2020,4,0
16080,02-09-2020,119,1
16081,19-12-2020,11,0
16082,29-12-2020,1,0
16083,10-11-2020,50,0
16084,16-12-2020,14,0
16085,21-12-2020,9,0
16086,25-11-2020,35,0
16087,26-12-2020,4,0
16088,16-12-2020,14,0
16089,25-12-2020,5,0
16090,29-11-2020,31,0
16091,16-12-2020,14,0
16092,08-12-2020,22,0
16093,28-12-2020,2,0
16094,18-12-2020,12,0
16095,24-11-2020,36,0
16096,10-11-2020,50,0
16097,21-12-2020,9,0
16098,02-12-2020,28,0
16099,22-12-2020,8,0
16100,06-12-2020,24,0
16101,15-11-2020,45,0
16102,22-12-2020,8,0
16103,18-12-2020,12,0
16104,13-12-2020,17,0
16105,28-12-2020,2,0
16106,10-12-2020,20,0
16107,22-12-2020,8,0
16108,21-11-2020,39,0
16109,24-11-2020,36,0
16110,14-11-2020,46,0
16111,26-12-2020,4,0
16112,26-12-2020,4,0
16113,10-11-2020,50,0
16114,27-12-2020,3,0
16115,15-12-2020,15,0
16116,27-12-2020,3,0
16117,07-12-2020,23,0
16118,30-12-2020,0,0
16119,10-11-2020,50,0
16120,04-12-2020,26,0
16121,28-11-2020,32,0
16122,12-12-2020,18,0
16123,24-10-2020,67,0
16124,16-12-2020,14,0
16125,16-12-2020,14,0
16126,29-11-2020,31,0
16127,29-09-2020,92,1
16128,27-12-2020,3,0
16129,30-12-2020,0,0
16130,25-11-2020,35,0
16131,21-09-2020,100,1
16132,15-12-2020,15,0
16133,30-12-2020,0,0
16134,24-11-2020,36,0
16135,26-12-2020,4,0
16136,19-12-2020,11,0
16137,27-12-2020,3,0
16138,30-12-2020,0,0
16139,10-10-2020,81,0
16140,30-12-2020,0,0
16141,24-12-2020,6,0
16142,05-12-2020,25,0
16143,27-12-2020,3,0
16144,24-11-2020,36,0
16145,29-12-2020,1,0
16146,05-11-2020,55,0
16147,17-12-2020,13,0
16148,18-12-2020,12,0
16149,26-12-2020,4,0
16150,28-12-2020,2,0
16151,20-12-2020,10,0
16152,24-12-2020,6,0
16153,10-12-2020,20,0
16154,24-11-2020,36,0
16155,04-12-2020,26,0
16156,23-12-2020,7,0
16157,29-10-2020,62,0
16158,11-12-2020,19,0
16159,16-12-2020,14,0
16160,22-11-2020,38,0
16161,05-11-2020,55,0
16162,25-12-2020,5,0
16163,02-12-2020,28,0
16164,25-12-2020,5,0
16165,14-12-2020,16,0
16166,18-12-2020,12,0
16167,26-12-2020,4,0
16168,05-11-2020,55,0
16169,25-11-2020,35,0
16170,07-12-2020,23,0
16171,30-11-2020,30,0
16172,09-12-2020,21,0
16173,25-12-2020,5,0
16174,21-12-2020,9,0
16175,23-11-2020,37,0
16176,10-12-2020,20,0
16177,17-12-2020,13,0
16178,27-12-2020,3,0
16179,24-12-2020,6,0
16180,24-12-2020,6,0
16181,23-12-2020,7,0
16182,25-11-2020,35,0
16183,01-12-2020,29,0
16184,18-11-2020,42,0
16185,29-12-2020,1,0
16186,20-12-2020,10,0
16187,24-10-2020,67,0
16188,22-12-2020,8,0
16189,05-12-2020,25,0
16190,08-10-2020,83,0
16191,12-11-2020,48,0
16192,23-12-2020,7,0
16193,27-11-2020,33,0
16194,07-10-2020,84,0
16195,01-12-2020,29,0
16196,13-10-2020,78,0
16197,18-12-2020,12,0
16198,04-12-2020,26,0
16199,18-09-2020,103,1
16200,12-12-2020,18,0
16201,06-12-2020,24,0
16202,09-12-2020,21,0
16203,11-12-2020,19,0
16204,25-12-2020,5,0
16205,06-12-2020,24,0
16206,28-12-2020,2,0
16207,03-12-2020,27,0
16208,21-11-2020,39,0
16209,30-12-2020,0,0
16210,04-12-2020,26,0
16211,26-12-2020,4,0
16212,10-12-2020,20,0
16213,18-11-2020,42,0
16214,25-12-2020,5,0
16215,01-12-2020,29,0
16216,29-12-2020,1,0
16217,15-12-2020,15,0
16218,18-12-2020,12,0
16219,26-12-2020,4,0
16220,14-12-2020,16,0
16221,19-10-2020,72,0
16222,20-11-2020,40,0
16223,20-09-2020,101,1
16224,23-11-2020,37,0
16225,28-12-2020,2,0
16226,30-12-2020,0,0
16227,15-12-2020,15,0
16228,09-09-2020,112,1
16229,29-11-2020,31,0
16230,13-12-2020,17,0
16231,25-12-2020,5,0
16232,29-12-2020,1,0
16233,19-12-2020,11,0
16234,13-12-2020,17,0
16235,20-12-2020,10,0
16236,27-11-2020,33,0
16237,19-10-2020,72,0
16238,06-12-2020,24,0
16239,27-12-2020,3,0
16240,19-12-2020,11,0
16241,30-12-2020,0,0
16242,08-10-2020,83,0
16243,20-12-2020,10,0
16244,24-12-2020,6,0
16245,04-12-2020,26,0
16246,25-11-2020,35,0
16247,20-11-2020,40,0
16248,23-12-2020,7,0
16249,15-12-2020,15,0
16250,25-12-2020,5,0
16251,14-12-2020,16,0
16252,28-12-2020,2,0
16253,27-12-2020,3,0
16254,26-11-2020,34,0
16255,10-12-2020,20,0
16256,16-11-2020,44,0
16257,21-12-2020,9,0
16258,30-11-2020,30,0
16259,16-12-2020,14,0
16260,21-11-2020,39,0
16261,01-12-2020,29,0
16262,25-12-2020,5,0
16263,29-10-2020,62,0
16264,29-12-2020,1,0
16265,07-11-2020,53,0
16266,25-10-2020,66,0
16267,30-12-2020,0,0
16268,12-12-2020,18,0
16269,28-12-2020,2,0
16270,03-12-2020,27,0
16271,26-11-2020,34,0
16272,27-12-2020,3,0
16273,20-11-2020,40,0
16274,15-12-2020,15,0
16275,29-12-2020,1,0
16276,15-12-2020,15,0
16277,22-11-2020,38,0
16278,30-12-2020,0,0
16279,28-12-2020,2,0
16280,27-12-2020,3,0
16281,20-12-2020,10,0
16282,11-12-2020,19,0
16283,25-11-2020,35,0
16284,29-12-2020,1,0
16285,24-12-2020,6,0
16286,27-11-2020,33,0
16287,15-12-2020,15,0
16288,19-09-2020,102,1
16289,28-12-2020,2,0
16290,30-12-2020,0,0
16291,12-11-2020,48,0
16292,06-11-2020,54,0
16293,28-12-2020,2,0
16294,14-12-2020,16,0
16295,22-12-2020,8,0
16296,11-09-2020,110,1
16297,26-12-2020,4,0
16298,09-12-2020,21,0
16299,26-12-2020,4,0
16300,27-12-2020,3,0
16301,26-11-2020,34,0
16302,08-11-2020,52,0
16303,21-12-2020,9,0
16304,12-12-2020,18,0
16305,18-11-2020,42,0
16306,27-12-2020,3,0
16307,22-12-2020,8,0
16308,23-11-2020,37,0
16309,29-12-2020,1,0
16310,27-12-2020,3,0
16311,08-12-2020,22,0
16312,28-12-2020,2,0
16313,13-12-2020,17,0
16314,29-12-2020,1,0
16315,24-12-2020,6,0
16316,10-12-2020,20,0
16317,20-11-2020,40,0
16318,12-11-2020,48,0
16319,13-11-2020,47,0
16320,16-10-2020,75,0
16321,11-12-2020,19,0
16322,09-12-2020,21,0
16323,24-09-2020,97,1
16324,21-12-2020,9,0
16325,26-12-2020,4,0
16326,28-12-2020,2,0
16327,02-12-2020,28,0
16328,14-12-2020,16,0
16329,24-09-2020,97,1
16330,27-12-2020,3,0
16331,23-12-2020,7,0
16332,02-12-2020,28,0
16333,29-12-2020,1,0
16334,20-12-2020,10,0
