CustomerID,Recency,Frequency,Monetary,Cluster
15255,3,25,2233.56,2
15256,34,24,2030.65,2
15257,22,24,2583.4100000000003,2
15258,6,21,1991.33,2
15259,25,37,4086.33,1
15260,1,37,3023.56,1
15261,18,34,3816.4500000000003,1
15262,3,27,1975.08,2
15263,25,29,2777.91,0
15264,2,28,2985.73,0
15265,0,27,2590.31,0
15266,37,31,2731.25,0
15267,14,24,2163.77,2
15268,16,22,1917.3700000000001,2
15269,3,22,2264.87,2
15270,23,26,3268.58,0
15271,3,17,1615.97,2
15272,31,28,2106.6,2
15273,9,32,2964.47,0
15274,51,32,2548.9,3
15275,39,27,2458.89,2
15276,29,28,2308.7,2
15277,56,30,2775.59,3
15278,16,34,3486.43,1
15279,46,30,3188.16,0
15280,10,39,3759.94,1
15281,0,39,3597.8,1
15282,1,27,2735.08,0
15283,25,27,2354.93,2
15284,34,20,1667.94,2
15285,12,31,2528.32,0
15286,89,30,2935.94,3
15287,26,33,3482.85,1
15288,54,30,1926.74,3
15289,26,42,3407.07,1
15290,0,26,2848.97,0
15291,69,33,3080.39,3
15292,23,36,3626.8399999999997,1
15293,25,40,4006.8,1
15294,14,42,2857.16,1
15295,24,30,3031.24,0
15296,18,23,2131.92,2
15297,9,25,2482.59,2
15298,26,28,2950.83,0
15299,5,32,4002.87,1
15300,19,46,3679.41,1
15301,73,25,1465.1000000000001,3
15302,21,27,2411.81,2
15303,19,30,2714.76,0
15304,17,29,3878.09,1
15305,5,27,2063.88,2
15306,14,26,2298.98,2
15307,77,40,2778.14,3
15308,35,40,3828.41,1
15309,6,33,2480.82,0
15310,72,23,1942.3400000000001,3
15311,19,40,4515.92,1
15312,17,26,2696.7400000000002,2
15313,0,24,2035.09,2
15314,16,29,2111.48,2
15315,54,29,2754.71,3
15316,69,34,2745.16,3
15317,22,30,3133.9,0
15318,61,26,2024.91,3
15319,41,31,2987.8,0
15320,8,38,2839.36,1
15321,15,26,3254.9900000000002,0
15322,50,32,3447.8,0
15323,12,21,1945.24,2
15324,30,37,3445.0,1
15325,88,31,2948.16,3
15326,2,27,2507.29,2
15327,37,31,3058.15,0
15328,1,37,3265.38,1
15329,67,29,2439.5299999999997,3
15330,21,36,3798.49,1
15331,4,27,2560.05,0
15332,11,39,3719.24,1
15333,15,36,4198.25,1
15334,21,33,2989.88,0
15335,33,28,2654.57,0
15336,12,38,3792.61,1
15337,0,24,2460.25,2
15338,0,33,3962.0299999999997,1
15339,24,25,2133.74,2
15340,36,27,2392.85,2
15341,11,29,3077.09,0
15342,7,34,4296.7,1
15343,0,33,3303.0299999999997,0
15344,6,30,2589.0099999999998,0
15345,10,28,2453.23,0
15346,11,29,2572.59,0
15347,32,30,2491.13,0
15348,1,43,4081.75,1
15349,21,30,2995.42,0
15350,22,24,2593.62,2
15351,24,37,3315.2799999999997,1
15352,13,36,2692.73,0
15353,3,34,2762.14,0
15354,22,34,3405.04,1
15355,3,29,3369.29,0
15356,31,29,2851.77,0
15357,9,31,2963.33,0
15358,39,33,2619.33,0
15359,23,31,2555.58,0
15360,45,15,1017.75,2
15361,31,36,2458.37,0
15362,18,32,2318.73,0
15363,9,35,2529.95,0
15364,26,34,3170.97,0
15365,0,27,2743.72,0
15366,10,17,1723.17,2
15367,25,24,2244.01,2
15368,24,27,2702.4300000000003,0
15369,13,17,1796.58,2
15370,25,29,2380.55,0
15371,8,27,2893.48,0
15372,0,22,1655.4,2
15373,60,24,1896.02,3
15374,21,21,2160.88,2
15375,9,34,3786.1,1
15376,9,26,2659.3,2
15377,0,28,2425.1,0
15378,11,32,2577.64,0
15379,5,28,2791.59,0
15380,3,19,1745.97,2
15381,12,25,2192.33,2
15382,13,30,2716.09,0
15383,23,31,3713.76,1
15384,2,35,2913.0299999999997,0
15385,69,26,2189.57,3
15386,31,26,2376.49,2
15387,35,38,3341.58,1
15388,9,33,3032.83,0
15389,41,28,2680.37,0
15390,2,32,3595.42,1
15391,13,32,3177.11,0
15392,19,33,2774.66,0
15393,5,37,4217.89,1
15394,19,33,2752.2200000000003,0
15395,38,37,3441.94,1
15396,42,24,2803.91,2
15397,13,21,2069.23,2
15398,41,31,3171.83,0
15399,28,31,2253.07,0
15400,37,29,2545.38,0
15401,8,29,3180.5699999999997,0
15402,1,30,2301.31,0
15403,121,26,3071.7400000000002,3
15404,14,26,2681.91,2
15405,8,39,3368.73,1
15406,32,31,2510.0,0
15407,12,28,2748.83,0
15408,44,23,1674.71,2
15409,2,32,2594.07,0
15410,17,25,2581.71,2
15411,14,31,3143.82,0
15412,3,22,2163.4700000000003,2
15413,4,37,3657.38,1
15414,17,27,3048.61,0
15415,27,29,2479.79,0
15416,42,31,2760.36,0
15417,1,26,2268.4500000000003,2
15418,32,32,3236.1400000000003,0
15419,58,29,2796.99,3
15420,13,27,2216.17,2
15421,8,39,3400.84,1
15422,1,31,3535.89,0
15423,4,28,2196.48,2
15424,42,32,2765.9500000000003,0
15425,38,35,3185.65,1
15426,8,22,2736.7599999999998,2
15427,38,38,2471.96,0
15428,28,32,2919.32,0
15429,36,21,2015.89,2
15430,18,30,2458.23,0
15431,38,33,2675.79,0
15432,54,25,2464.84,3
15433,10,33,3245.57,0
15434,13,22,1521.59,2
15435,7,28,2703.17,0
15436,10,30,3242.17,0
15437,113,30,2748.53,3
15438,27,33,2653.35,0
15439,57,31,3284.44,3
15440,3,31,2312.48,0
15441,12,22,2274.1,2
15442,83,31,2711.96,3
15443,121,21,1622.6200000000001,3
15444,35,25,1917.07,2
15445,18,32,2557.65,0
15446,2,29,3064.98,0
15447,1,20,2354.71,2
15448,41,25,1511.05,2
15449,95,39,3448.85,3
15450,32,30,3134.79,0
15451,10,25,2026.1000000000001,2
15452,19,30,3143.4800000000005,0
15453,14,27,2494.8,2
15454,54,31,2458.59,3
15455,24,34,2984.35,0
15456,21,23,2654.43,2
15457,0,34,3283.48,0
15458,7,23,2033.41,2
15459,35,26,2373.61,2
15460,15,28,2689.94,0
15461,66,18,2072.37,3
15462,19,38,4255.44,1
15463,15,34,3528.44,1
15464,28,31,3004.3599999999997,0
15465,37,20,2822.6,2
15466,20,31,2752.82,0
15467,5,36,2656.19,0
15468,45,27,2573.63,3
15469,22,31,3056.59,0
15470,3,27,2051.36,2
15471,18,36,2562.88,0
15472,161,32,2505.53,3
15473,2,35,2915.1,0
15474,22,35,3953.87,1
15475,26,32,3871.51,1
15476,21,34,3778.49,1
15477,7,37,3408.08,1
15478,31,26,1984.6599999999999,2
15479,12,43,3364.16,1
15480,9,31,2289.17,0
15481,7,27,2872.11,0
15482,72,27,2099.33,3
15483,4,46,3968.9100000000003,1
15484,0,35,3624.09,1
15485,1,31,3365.21,0
15486,26,28,3004.6099999999997,0
15487,0,39,3994.06,1
15488,21,32,2979.7200000000003,0
15489,62,28,2571.75,3
15490,69,32,2744.09,3
15491,30,35,3464.36,1
15492,10,35,3577.97,1
15493,43,31,2751.31,0
15494,6,36,2819.96,0
15495,9,28,2305.6,2
15496,18,32,2624.33,0
15497,22,28,2863.6600000000003,0
15498,57,28,3366.8,3
15499,6,21,1449.82,2
15500,6,27,2598.62,0
15501,128,27,1613.33,3
15502,7,36,4126.2699999999995,1
15503,17,39,2862.2400000000002,1
15504,6,24,1936.96,2
15505,4,26,2359.71,2
15506,15,29,2991.32,0
15507,1,33,2483.96,0
15508,2,26,2651.0099999999998,2
15509,22,24,1518.66,2
15510,1,28,3452.79,0
15511,1,39,2759.44,1
15512,35,24,2282.7999999999997,2
15513,29,26,3503.94,0
15514,57,25,1671.68,3
15515,14,37,3259.96,1
15516,36,26,2182.46,2
15517,29,29,2401.55,0
15518,58,41,3589.14,1
15519,29,38,3179.87,1
15520,37,26,2218.13,2
15521,24,26,2812.1800000000003,0
15522,17,25,2794.45,2
15523,3,31,3300.82,0
15524,37,26,3240.36,0
15525,21,24,2224.6,2
15526,23,28,2301.79,2
15527,12,29,2560.86,0
15528,28,31,2836.61,0
15529,13,31,3372.91,0
15530,20,25,2071.01,2
15531,5,37,3274.35,1
15532,11,21,1922.21,2
15533,60,22,2359.45,3
15534,44,41,3346.77,1
15535,33,28,2200.33,2
15536,6,31,2792.84,0
15537,7,22,1419.99,2
15538,18,28,3037.04,0
15539,14,25,2454.03,2
15540,46,40,4476.96,1
15541,26,24,2748.95,2
15542,6,23,1916.95,2
15543,10,32,2953.77,0
15544,1,30,2525.72,0
15545,44,34,3866.46,1
15546,2,38,3994.31,1
15547,9,37,3211.17,1
15548,49,29,1960.05,3
15549,33,41,4069.79,1
15550,15,25,2431.93,2
15551,42,28,3277.37,0
15552,18,27,4010.05,0
15553,113,16,1273.17,3
15554,16,27,2114.76,2
15555,66,29,2263.02,3
15556,4,40,3601.66,1
15557,14,30,2300.3,0
15558,29,34,3265.79,1
15559,1,42,4567.88,1
15560,18,28,2504.19,0
15561,58,29,2639.66,3
15562,6,29,2334.57,0
15563,27,23,2391.16,2
15564,2,37,3538.14,1
15565,40,37,3228.7200000000003,1
15566,23,26,2434.2799999999997,2
15567,47,35,3057.63,0
15568,56,35,3319.87,1
15569,25,31,3678.55,1
15570,73,25,2474.93,3
15571,64,21,2848.69,3
15572,20,37,4065.12,1
15573,32,25,2714.68,2
15574,20,28,2060.77,2
15575,24,31,2889.4,0
15576,9,35,3403.1400000000003,1
15577,2,29,2661.16,0
15578,33,34,2765.57,0
15579,25,26,2076.24,2
15580,19,33,3037.42,0
15581,17,34,3892.44,1
15582,52,32,3664.02,1
15583,1,35,3793.69,1
15584,37,36,3199.75,1
15585,19,31,3319.62,0
15586,28,31,3080.06,0
15587,4,32,2398.89,0
15588,5,42,3159.12,1
15589,9,31,2883.7,0
15590,10,31,3285.02,0
15591,33,33,3773.83,1
15592,5,26,2102.23,2
15593,108,25,2192.78,3
15594,6,41,3876.0699999999997,1
15595,2,35,3709.54,1
15596,46,24,2141.92,2
15597,22,30,2916.11,0
15598,49,33,2723.46,0
15599,37,36,3528.41,1
15600,53,25,2653.94,3
15601,40,20,1792.5,2
15602,9,15,1223.05,2
15603,4,32,3599.01,1
15604,29,26,1920.04,2
15605,16,25,2295.7400000000002,2
15606,8,25,1907.54,2
15607,5,23,1024.01,2
15608,8,41,3108.07,1
15609,30,25,2307.87,2
15610,114,30,2886.41,3
15611,33,41,4363.08,1
15612,17,28,3207.6,0
15613,19,35,2966.66,0
15614,8,31,2737.73,0
15615,3,34,3205.83,0
15616,31,33,2825.33,0
15617,21,36,3566.19,1
15618,19,39,3518.57,1
15619,17,33,2641.29,0
15620,0,33,3513.4300000000003,1
15621,48,27,2891.9900000000002,3
15622,35,29,3391.91,0
15623,35,29,2638.11,0
15624,20,29,2356.41,0
15625,79,25,2927.3,3
15626,33,38,3383.64,1
15627,61,25,2662.65,3
15628,9,25,2418.44,2
15629,1,28,2381.44,2
15630,27,26,2443.99,2
15631,20,27,2646.89,0
15632,22,28,2572.89,0
15633,1,32,4001.18,1
15634,18,30,2065.94,2
15635,4,35,3653.09,1
15636,6,37,4424.46,1
15637,2,42,5188.5,1
15638,0,32,3101.7,0
15639,14,30,2921.29,0
15640,46,29,2023.59,3
15641,43,30,3168.94,0
15642,16,37,3311.82,1
15643,25,26,2387.86,2
15644,46,26,2531.79,3
15645,23,31,3074.99,0
15646,11,25,1982.8700000000001,2
15647,9,30,2642.14,0
15648,9,32,3640.55,1
15649,19,26,2893.98,0
15650,40,35,3780.72,1
15651,22,36,2935.64,0
15652,9,34,3904.63,1
15653,5,26,2774.23,0
15654,17,37,3695.88,1
15655,13,33,2858.98,0
15656,12,28,2122.04,2
15657,16,22,1830.82,2
15658,14,35,3109.63,0
15659,0,24,1853.1,2
15660,25,32,3150.5,0
15661,8,29,2825.13,0
15662,29,29,3494.8900000000003,0
15663,19,23,1817.22,2
15664,35,27,2969.0099999999998,0
15665,11,32,2904.95,0
15666,17,35,3613.11,1
15667,10,29,3264.69,0
15668,6,32,2999.57,0
15669,2,41,3623.94,1
15670,22,30,2836.16,0
15671,12,35,3540.16,1
15672,3,35,3734.29,1
15673,7,26,1624.05,2
15674,4,30,2495.8,0
15675,20,25,2365.39,2
15676,7,18,1532.22,2
15677,3,28,2169.52,2
15678,11,23,2416.8,2
15679,29,19,2293.81,2
15680,74,37,3303.6,3
15681,74,31,2903.77,3
15682,15,24,3179.94,0
15683,12,41,3851.65,1
15684,12,32,3359.1400000000003,0
15685,15,24,2083.81,2
15686,33,31,2528.56,0
15687,64,23,2435.92,3
15688,9,41,3971.2799999999997,1
15689,16,33,2952.5099999999998,0
15690,4,39,3877.44,1
15691,17,39,2962.88,1
15692,5,30,3434.32,0
15693,11,31,3093.17,0
15694,4,41,4056.78,1
15695,7,24,2344.53,2
15696,1,19,1453.97,2
15697,16,24,2113.06,2
15698,8,30,2953.47,0
15699,6,30,2594.11,0
15700,17,24,2384.51,2
15701,21,28,2857.27,0
15702,4,23,1939.46,2
15703,15,26,2356.48,2
15704,42,30,2620.61,0
15705,39,28,3393.88,0
15706,47,23,1698.47,2
15707,22,25,1835.66,2
15708,0,43,4521.68,1
15709,26,33,2783.96,0
15710,11,37,4389.08,1
15711,9,36,2794.9300000000003,0
15712,35,25,2137.03,2
15713,4,29,2375.43,0
15714,47,35,3590.01,1
15715,0,26,2732.58,0
15716,46,33,3772.16,1
15717,28,29,3072.52,0
15718,6,31,2901.39,0
15719,8,28,2902.27,0
15720,8,22,1915.46,2
15721,42,32,2857.69,0
15722,39,29,2811.35,0
15723,4,30,3151.43,0
15724,15,26,1692.18,2
15725,33,31,2430.6,0
15726,24,40,3624.87,1
15727,22,28,2749.69,0
15728,25,35,3183.41,1
15729,4,36,3146.28,1
15730,14,39,3644.09,1
15731,20,38,3373.39,1
15732,56,22,2216.74,3
15733,56,26,2608.96,3
15734,37,34,3677.55,1
15735,22,36,3308.17,1
15736,10,27,2373.15,2
15737,10,44,4620.43,1
15738,60,18,1441.3500000000001,2
15739,23,41,4317.89,1
15740,3,35,2924.09,0
15741,5,38,2955.9900000000002,1
15742,17,16,847.2199999999999,2
15743,34,37,3301.31,1
15744,7,37,3632.9700000000003,1
15745,13,24,2925.34,2
15746,12,29,2308.81,0
15747,1,40,3651.56,1
15748,3,33,3678.26,1
15749,23,22,1718.92,2
15750,18,36,2946.28,0
15751,75,23,1511.6299999999999,3
15752,26,21,2022.39,2
15753,10,25,1837.0,2
15754,3,32,3105.45,0
15755,15,24,2103.5499999999997,2
15756,30,28,2166.75,2
15757,10,36,3579.2,1
15758,1,27,2236.43,2
15759,48,32,3001.06,0
15760,7,27,2819.4900000000002,0
15761,28,16,1735.47,2
15762,12,32,2806.42,0
15763,0,28,3110.91,0
15764,0,29,2080.21,2
15765,14,35,3783.5,1
15766,4,35,3826.18,1
15767,83,32,2582.5,3
15768,0,41,4850.75,1
15769,19,23,2386.81,2
15770,19,28,2242.29,2
15771,36,35,4150.69,1
15772,15,19,1923.34,2
15773,12,34,3284.63,0
15774,21,29,2490.92,0
15775,125,29,3255.94,3
15776,24,22,2280.65,2
15777,50,30,2470.14,3
15778,57,39,3475.93,1
15779,34,25,1887.01,2
15780,30,26,2760.99,0
15781,13,25,2704.9700000000003,2
15782,29,28,2353.9500000000003,2
15783,4,30,2534.69,0
15784,6,35,3204.27,1
15785,79,34,3213.83,3
15786,2,35,3360.62,1
15787,39,31,2793.45,0
15788,13,28,2821.86,0
15789,9,34,3149.46,0
15790,20,29,2719.61,0
15791,26,24,1812.72,2
15792,1,27,2579.86,0
15793,46,25,2864.2999999999997,3
15794,19,35,3728.32,1
15795,3,41,4162.27,1
15796,6,23,2135.93,2
15797,57,33,3627.97,1
15798,44,15,1802.09,2
15799,23,26,2218.7200000000003,2
15800,102,27,2616.65,3
15801,3,31,2687.12,0
15802,23,28,3117.87,0
15803,11,25,2498.55,2
15804,12,29,2663.21,0
15805,16,33,3301.33,0
15806,4,25,2811.82,0
15807,10,39,3387.17,1
15808,0,33,3647.28,1
15809,27,23,1212.42,2
15810,11,29,2390.05,0
15811,45,28,1963.68,2
15812,63,32,2288.9,3
15813,2,31,3180.87,0
15814,30,26,2201.58,2
15815,18,23,2202.08,2
15816,6,44,3915.59,1
15817,92,22,2445.1,3
15818,4,31,3231.71,0
15819,19,26,3115.87,0
15820,59,26,2940.51,3
15821,16,31,3023.35,0
15822,64,25,1935.45,3
15823,20,30,3176.4,0
15824,52,28,3411.02,3
15825,40,24,2509.11,2
15826,3,41,4680.67,1
15827,27,21,1949.21,2
15828,26,24,2561.54,2
15829,35,26,2142.73,2
15830,25,26,2313.37,2
15831,6,33,3371.8,0
15832,8,30,2759.46,0
15833,0,36,3184.96,1
15834,7,38,3581.49,1
15835,20,35,3454.18,1
15836,44,28,3027.0,0
15837,23,27,1493.6100000000001,2
15838,1,31,2700.68,0
15839,20,32,3028.65,0
15840,18,38,3405.25,1
15841,6,32,2982.11,0
15842,2,27,2690.37,0
15843,23,33,2980.83,0
15844,12,32,3064.71,0
15845,33,31,2332.11,0
15846,14,26,2175.55,2
15847,8,30,3633.14,0
15848,66,31,2924.81,3
15849,71,20,1576.9,3
15850,9,32,2864.82,0
15851,50,32,3354.65,0
15852,28,42,3779.78,1
15853,42,33,3315.15,0
15854,20,27,2763.56,0
15855,0,26,2265.06,2
15856,15,34,2558.09,0
15857,24,27,2545.73,2
15858,16,32,3173.6,0
15859,9,29,3524.37,0
15860,14,41,3697.93,1
15861,42,30,3090.72,0
15862,40,27,2844.77,0
15863,21,30,2067.0,2
15864,1,38,3700.9900000000002,1
15865,53,37,3684.0099999999998,1
15866,18,35,3904.27,1
15867,68,24,1789.6499999999999,3
15868,27,30,4303.39,1
15869,37,32,4240.94,1
15870,1,40,3100.61,1
15871,134,24,1952.79,3
15872,41,27,2975.61,0
15873,14,27,2475.0,2
15874,11,30,3147.59,0
15875,2,35,2965.14,0
15876,23,36,3903.89,1
15877,18,31,2688.03,0
15878,13,30,2924.87,0
15879,15,31,2115.89,0
15880,19,32,2872.44,0
15881,11,39,4568.43,1
15882,3,26,2794.5,0
15883,57,30,2421.9,3
15884,50,28,2968.16,3
15885,35,23,1284.69,2
15886,10,23,2393.27,2
15887,25,23,2569.1,2
15888,12,43,4763.1,1
15889,3,29,3196.78,0
15890,23,17,1433.54,2
15891,53,30,3058.09,3
15892,3,27,1871.87,2
15893,10,34,2910.88,0
15894,25,30,3216.91,0
15895,1,22,1837.1399999999999,2
15896,29,31,2879.18,0
15897,9,28,2687.17,0
15898,14,26,2748.44,0
15899,26,30,2998.75,0
15900,8,24,1858.01,2
15901,9,30,2815.14,0
15902,0,32,3077.57,0
15903,25,31,4285.84,1
15904,41,32,3495.19,1
15905,36,33,3703.0099999999998,1
15906,36,22,2060.61,2
15907,2,27,2794.86,0
15908,32,29,2370.28,0
15909,22,35,3129.09,0
15910,4,23,1851.18,2
15911,3,30,2558.73,0
15912,13,33,3502.4700000000003,1
15913,3,39,3808.06,1
15914,0,27,2496.21,2
15915,53,43,5074.07,1
15916,27,18,2048.17,2
15917,43,23,2667.08,2
15918,1,30,2877.05,0
15919,1,32,3375.15,0
15920,1,30,2329.15,0
15921,5,36,2948.92,0
15922,22,23,1795.99,2
15923,9,33,3567.65,1
15924,1,33,2611.59,0
15925,1,27,2189.67,2
15926,8,27,3048.15,0
15927,45,35,3593.32,1
15928,25,24,2628.77,2
15929,0,24,2938.02,0
15930,28,30,2369.46,0
15931,15,35,3409.82,1
15932,8,33,4260.11,1
15933,28,24,1965.92,2
15934,14,35,3061.4900000000002,0
15935,21,19,1996.06,2
15936,1,32,3173.7599999999998,0
15937,61,30,2822.02,3
15938,4,31,2446.15,0
15939,5,37,3657.28,1
15940,6,17,1195.17,2
15941,21,29,3477.84,0
15942,11,30,3007.28,0
15943,25,30,3567.76,0
15944,14,28,2225.34,2
15945,4,26,2060.54,2
15946,25,32,2622.79,0
15947,3,28,3119.06,0
15948,0,44,4086.29,1
15949,22,35,2487.04,0
15950,3,31,3152.75,0
15951,4,38,4292.22,1
15952,0,26,2514.98,2
15953,33,32,3700.41,1
15954,10,32,2878.73,0
15955,4,30,2089.65,2
15956,46,28,2507.4,3
15957,63,23,2036.27,3
15958,41,31,2945.0,0
15959,18,30,2330.7599999999998,0
15960,11,25,1854.68,2
15961,10,30,2767.12,0
15962,5,32,2325.46,0
15963,7,29,2748.66,0
15964,29,26,2381.96,2
15965,8,28,2089.2000000000003,2
15966,2,27,2729.62,0
15967,9,36,3456.06,1
15968,11,28,2369.41,2
15969,99,23,1753.61,3
15970,11,23,3122.31,0
15971,4,31,3936.58,1
15972,2,25,1794.08,2
15973,16,24,2241.2,2
15974,24,33,3683.99,1
15975,39,35,3912.37,1
15976,14,24,2121.38,2
15977,61,25,2048.7799999999997,3
15978,25,31,2835.19,0
15979,30,28,3067.2999999999997,0
15980,35,31,3329.48,0
15981,21,27,3300.3,0
15982,1,26,2183.18,2
15983,6,35,3315.84,1
15984,22,28,2236.2,2
15985,39,31,2267.66,0
15986,2,27,2499.59,2
15987,1,23,2121.11,2
15988,14,25,3002.04,0
15989,33,27,1933.93,2
15990,4,38,2931.61,1
15991,3,25,2033.03,2
15992,58,32,2727.06,3
15993,7,35,3731.65,1
15994,29,29,2415.09,0
15995,6,32,3498.2,0
15996,10,33,3503.39,1
15997,92,31,2384.69,3
15998,17,39,3379.38,1
15999,0,31,2704.21,0
16000,40,43,4374.47,1
16001,27,39,4155.87,1
16002,34,32,3663.69,1
16003,13,32,2919.4700000000003,0
16004,19,29,2588.18,0
16005,1,26,2097.28,2
16006,56,32,2777.7200000000003,3
16007,39,31,3326.16,0
16008,55,28,1679.7,3
16009,3,27,2834.13,0
16010,7,36,3483.6,1
16011,0,26,2128.78,2
16012,3,29,3311.17,0
16013,15,27,2183.56,2
16014,27,28,2702.42,0
16015,2,28,2715.44,0
16016,28,24,2287.03,2
16017,12,24,1893.22,2
16018,4,25,2309.09,2
16019,63,29,2531.5,3
16020,45,29,2960.28,0
16021,7,34,3405.08,1
16022,14,28,2347.19,2
16023,16,30,2371.58,0
16024,27,26,2388.89,2
16025,17,35,3655.66,1
16026,4,30,2398.58,0
16027,53,30,3459.46,3
16028,1,32,2406.3199999999997,0
16029,21,26,2692.15,2
16030,62,21,2011.75,3
16031,6,36,4195.9,1
16032,3,24,1882.9499999999998,2
16033,36,32,2505.17,0
16034,7,25,2062.02,2
16035,1,36,2751.43,0
16036,26,22,2550.61,2
16037,5,34,3727.61,1
16038,2,42,3549.71,1
16039,0,40,3047.85,1
16040,2,37,3409.11,1
16041,17,28,1872.36,2
16042,3,29,2466.0099999999998,0
16043,26,25,2198.97,2
16044,13,17,2386.59,2
16045,47,27,2953.45,3
16046,60,26,2374.33,3
16047,15,26,2171.65,2
16048,6,29,2873.45,0
16049,15,28,3089.34,0
16050,49,31,3263.59,0
16051,13,41,5272.2,1
16052,5,34,2609.7,0
16053,0,24,2583.64,2
16054,7,35,2677.2200000000003,0
16055,10,31,2792.29,0
16056,50,30,2281.38,3
16057,52,25,2452.28,3
16058,19,26,2603.78,2
16059,16,38,3594.16,1
16060,22,32,2395.9,0
16061,9,27,2758.7200000000003,0
16062,52,19,1813.68,2
16063,7,27,3244.0299999999997,0
16064,84,35,3426.73,3
16065,13,29,3026.97,0
16066,19,31,2365.09,0
16067,42,27,2341.76,2
16068,31,25,2430.43,2
16069,25,28,2811.42,0
16070,10,29,2975.88,0
16071,7,18,2776.15,2
16072,30,26,2833.97,0
16073,4,26,1992.42,2
16074,43,32,3399.2200000000003,0
16075,23,34,2637.97,0
16076,3,32,3010.28,0
16077,0,26,2501.3,2
16078,69,26,2101.91,3
16079,4,40,3374.29,1
16080,119,16,1223.98,3
16081,11,32,2900.8,0
16082,1,32,3384.38,0
16083,50,28,2982.33,3
16084,14,30,3460.31,0
16085,9,32,2415.08,0
16086,35,24,2004.48,2
16087,4,32,2637.4,0
16088,14,20,1939.51,2
16089,5,24,1800.02,2
16090,31,30,2747.06,0
16091,14,27,2882.03,0
16092,22,26,2677.03,2
16093,2,37,3371.0299999999997,1
16094,12,30,3177.01,0
16095,36,25,2336.61,2
16096,50,27,3106.8,3
16097,9,38,3263.37,1
16098,28,35,3462.36,1
16099,8,27,3278.81,0
16100,24,34,2803.87,0
16101,45,39,3378.9,1
16102,8,24,2812.22,2
16103,12,30,2720.83,0
16104,17,37,4329.57,1
16105,2,21,2142.7,2
16106,20,26,2002.9,2
16107,8,39,3957.45,1
16108,39,44,4445.17,1
16109,36,39,3407.78,1
16110,46,25,2166.1,2
16111,4,37,4066.15,1
16112,4,42,4331.46,1
16113,50,27,2758.61,3
16114,3,26,2897.46,0
16115,15,26,1972.8400000000001,2
16116,3,23,1926.6999999999998,2
16117,23,29,3071.4,0
16118,0,43,3489.7599999999998,1
16119,50,34,3237.23,1
16120,26,36,3511.21,1
16121,32,22,1895.93,2
16122,18,29,3462.7400000000002,0
16123,67,38,4091.07,1
16124,14,21,1964.7,2
16125,14,29,1986.54,2
16126,31,39,3740.36,1
16127,92,32,2782.34,3
16128,3,32,2681.64,0
16129,0,28,3201.84,0
16130,35,28,2511.27,0
16131,100,27,3227.09,3
16132,15,31,3764.55,1
16133,0,27,2071.57,2
16134,36,30,3053.3599999999997,0
16135,4,28,2637.23,0
16136,11,28,2127.94,2
16137,3,32,3060.57,0
16138,0,26,2526.81,2
16139,81,22,2020.43,3
16140,0,27,3113.33,0
16141,6,31,2427.91,0
16142,25,35,3026.65,0
16143,3,29,2702.89,0
16144,36,33,2969.04,0
16145,1,29,2526.21,0
16146,55,25,2608.6,3
16147,13,26,2156.39,2
16148,12,26,3047.67,0
16149,4,36,3994.55,1
16150,2,40,3569.06,1
16151,10,29,2521.95,0
16152,6,27,2880.01,0
16153,20,33,3477.0,1
16154,36,23,2519.91,2
16155,26,25,2404.5,2
16156,7,31,2702.74,0
16157,62,25,2218.05,3
16158,19,36,2907.48,0
16159,14,22,1844.83,2
16160,38,30,2690.85,0
16161,55,35,3592.31,1
16162,5,27,3374.6,0
16163,28,23,2145.94,2
16164,5,31,2847.85,0
16165,16,27,2141.83,2
16166,12,24,2770.8500000000004,2
16167,4,38,3324.06,1
16168,55,34,2969.8,3
16169,35,35,3667.34,1
16170,23,24,2465.89,2
16171,30,19,1523.78,2
16172,21,30,3254.61,0
16173,5,36,3441.19,1
16174,9,32,3419.68,0
16175,37,33,3113.37,0
16176,20,25,2534.92,2
16177,13,28,3396.37,0
16178,3,23,1453.54,2
16179,6,26,2357.43,2
16180,6,31,2650.08,0
16181,7,32,3402.18,0
16182,35,38,3833.06,1
16183,29,25,2326.08,2
16184,42,44,3826.85,1
16185,1,27,2534.89,0
16186,10,28,2094.56,2
16187,67,32,2978.75,3
16188,8,40,3736.27,1
16189,25,31,2505.54,0
16190,83,29,2809.71,3
16191,48,28,1798.05,3
16192,7,34,3468.91,1
16193,33,21,1767.88,2
16194,84,31,2501.39,3
16195,29,25,1996.24,2
16196,78,20,1429.67,3
16197,12,32,3669.09,1
16198,26,30,2259.0699999999997,0
16199,103,25,2396.34,3
16200,18,39,2489.69,0
16201,24,20,2065.89,2
16202,21,29,2679.12,0
16203,19,33,3894.36,1
16204,5,29,2953.83,0
16205,24,32,3220.34,0
16206,2,29,2980.58,0
16207,27,39,2744.08,1
16208,39,22,1482.1499999999999,2
16209,0,36,3405.3399999999997,1
16210,26,34,3587.24,1
16211,4,33,3456.2799999999997,1
16212,20,30,3124.15,0
16213,42,32,2213.52,0
16214,5,32,2586.51,0
16215,29,21,2197.88,2
16216,1,32,3222.15,0
16217,15,21,1748.39,2
16218,12,35,3053.79,0
16219,4,35,3371.05,1
16220,16,28,2833.49,0
16221,72,24,2825.03,3
16222,40,21,1722.09,2
16223,101,29,2937.66,3
16224,37,34,3422.02,1
16225,2,32,2855.16,0
